"","H1_PelletTriflic_Fl_R1","H1_PelletTriflic_Fl_R2","H1_PelletTriflic_Fl_R3","H1_SonicSupTriflic_V2_R1","H1_SonicSupTriflic_V2_R2","H1_SonicSupTriflic_V2_R3","H1_wholetriflic_R1","H1_wholetriflic_R2","H1_wholetriflic_R3"
"63630012",3.87859529103142,3.93984296783162,3.87421786996274,4.04331604612782,4.00828880613727,4.01716151393556,3.53636716115595,3.53636716115595,3.53636716115595
"63631155",4.98005207146899,5.04794493743641,4.83814033404031,5.38007960496905,5.50661424306285,5.48984416191551,4.63642091962345,4.29728861211499,4.4522337744852
"63631468",5.55354130244633,5.35937873672411,5.58293651040393,5.42570659707111,5.343868320754,5.51285222502462,5.47995279198922,5.49611779470216,5.39947806352451
"63633344",3.73713882203652,3.73864299363903,3.53636716115595,3.53636716115595,3.53636716115595,3.53636716115595,4.06145059634789,3.94908945436606,3.92111803983263
"63637310",3.73713882203652,3.81446958001933,3.80880976029009,3.53636716115595,3.53636716115595,3.53636716115595,3.66175413389045,3.58767015800609,3.67784820253892
"63642834",3.65525897135169,3.53636716115595,3.6530894836839,3.84199955327724,3.85057585442994,3.91469490596101,3.53636716115595,3.58767015800609,3.53636716115595
"63645009",3.53636716115595,3.53636716115595,3.58469642278323,3.70882289339194,3.58011763446362,3.64504802010064,3.89136152227787,4.05825593198396,3.92111803983263
"63646464",3.53636716115595,4.09717470791661,3.53636716115595,3.53636716115595,4.30782475738094,4.36127269348482,4.25618148713542,4.15814002369993,4.25893404700054
"63649356",5.73857430050371,6.1531882703057,6.2130890518616,5.85643329441703,5.83989244371599,5.62452461593013,6.24259469534515,5.85019738083085,5.51431132950441
"63652778",3.81275054827961,3.81446958001933,3.80880976029009,3.53636716115595,3.53636716115595,3.53636716115595,3.82424572839498,3.66050274194027,3.77080736925675
"63654136",3.81275054827961,3.73864299363903,3.9329686128116,3.53636716115595,3.53636716115595,3.53636716115595,4.06145059634789,3.94908945436606,3.98466726063463
"63655225",3.53636716115595,3.53636716115595,3.53636716115595,3.53636716115595,3.53636716115595,3.53636716115595,3.82424572839498,3.66050274194027,3.98466726063463
"63657564",3.53636716115595,3.53636716115595,3.53636716115595,3.84199955327724,3.64186431591923,3.72063411951541,3.53636716115595,3.7453039044158,3.85107171920376
"63663354",4.60377881472353,4.57042137644493,4.66601559283437,3.53636716115595,3.53636716115595,3.53636716115595,3.89136152227787,3.66050274194027,3.92111803983263
"63664643",3.53636716115595,3.73864299363903,3.53636716115595,3.9972797600252,4.18623461090064,4.11058122741607,3.53636716115595,3.53636716115595,3.53636716115595
"63669394",3.73713882203652,3.65621456214349,3.6530894836839,3.77974845912715,3.85057585442994,3.91469490596101,3.53636716115595,3.53636716115595,3.53636716115595
"63675249",4.14239812400317,4.14529513173737,4.03893772300543,3.53636716115595,3.53636716115595,3.53636716115595,4.06145059634789,4.20563317524412,4.10105823786961
"63678654",3.53636716115595,3.53636716115595,3.6530894836839,3.84199955327724,4.10032024721548,3.9673699839213,3.82424572839498,3.82206430322607,3.67784820253892
"63679069",5.42975221048353,5.27869942592303,5.41253967539463,5.35691490764016,5.31962877846033,5.34665689515114,5.47995279198922,5.33742690278821,5.30934777128126
"63684350",3.87859529103142,3.81446958001933,3.87421786996274,3.57851326474085,3.53636716115595,3.53636716115595,3.53636716115595,3.53636716115595,3.53636716115595
"63684566",4.18879521150523,4.23730870399678,4.27023560590825,3.94908945436606,3.95921521198197,4.15483771134544,3.74722024957899,4.00508895118836,3.92111803983263
"63685793",3.53636716115595,3.53636716115595,3.53636716115595,3.53636716115595,3.53636716115595,3.53636716115595,4.11260307561654,4.25195576064609,4.20787271352267
"63686721",3.53636716115595,3.53636716115595,3.53636716115595,4.47605686932763,4.4231362995326,4.47653729617586,3.53636716115595,3.53636716115595,3.53636716115595
"63687761",4.60377881472353,4.60865075498209,4.47719475283754,5.03144712951491,5.11555481918629,5.029294948812,4.63642091962345,4.51132579632444,4.54296875219719
"63690445",3.65525897135169,3.81446958001933,3.6530894836839,3.53636716115595,3.53636716115595,3.53636716115595,4.11260307561654,3.88893982300725,3.77080736925675
"63693018",4.52686790316402,4.49172956252892,4.35527363671885,3.53636716115595,3.53636716115595,3.53636716115595,3.74722024957899,3.53636716115595,3.53636716115595
"63695501",4.36417199214513,4.28174359806787,4.35527363671885,4.21231694440587,4.18623461090064,4.15483771134544,4.06145059634789,3.94908945436606,4.04432505426388
"63699281",3.73713882203652,3.58595447815359,3.73369731670766,3.9972797600252,4.05519653128713,3.9673699839213,3.66175413389045,3.66050274194027,3.77080736925675
"63699882",4.14239812400317,4.14529513173737,3.53636716115595,4.17184430972789,4.18623461090064,4.28108041126328,4.06145059634789,4.25195576064609,4.25893404700054
"63700069",4.27824108880982,4.23730870399678,4.47719475283754,3.9972797600252,3.95921521198197,4.01716151393556,4.20959639302267,4.15814002369993,4.30880926163685
"63705520",5.07172508723411,5.07816236995394,5.05697740255012,3.94908945436606,4.05519653128713,4.11058122741607,5.05284141175227,4.98135577142973,5.01459635949264
"63706395",3.87859529103142,3.73864299363903,3.87421786996274,3.53636716115595,3.53636716115595,3.53636716115595,3.74722024957899,3.94908945436606,3.67784820253892
"63708852",3.53636716115595,3.53636716115595,3.53636716115595,3.53636716115595,3.53636716115595,3.53636716115595,4.34646796741631,4.38533458980872,4.30880926163685
"63708992",4.09447186008856,4.14529513173737,4.22646439841367,5.49246596375009,5.50661424306285,5.08549528633818,4.16184255174279,3.94908945436606,4.04432505426388
"63709140",4.09447186008856,4.19189232114394,4.08828847076042,3.53636716115595,3.53636716115595,3.53636716115595,3.89136152227787,3.82206430322607,3.85107171920376
"63709147",4.09447186008856,4.19189232114394,4.13577200935745,3.53636716115595,3.53636716115595,3.64504802010064,4.43334090285426,4.25195576064609,4.4522337744852
"63709313",4.88420709702488,4.60865075498209,4.83814033404031,4.08759267366985,4.18623461090064,4.15483771134544,4.78500539829337,4.74222162323396,4.79271383711209
"63712044",3.53636716115595,3.53636716115595,3.53636716115595,3.89788177515696,3.85057585442994,3.85745620711512,3.53636716115595,3.53636716115595,3.53636716115595
"63713946",3.53636716115595,3.53636716115595,3.87421786996274,3.77974845912715,3.53636716115595,3.53636716115595,3.53636716115595,3.7453039044158,3.53636716115595
"63718131",3.87859529103142,3.93984296783162,3.80880976029009,3.9972797600252,3.85057585442994,3.7937080189076,4.20959639302267,4.34173067071824,4.40541601416866
"63719650",4.52686790316402,4.57042137644493,4.39664474137281,3.53636716115595,3.53636716115595,3.53636716115595,3.74722024957899,3.53636716115595,3.53636716115595
"63722776",3.53636716115595,3.53636716115595,3.53636716115595,3.84199955327724,3.90720861963273,3.85745620711512,3.53636716115595,3.53636716115595,3.77080736925675
"63726906",3.53636716115595,3.93984296783162,3.87421786996274,4.17184430972789,4.2680637041073,4.43876697173085,3.53636716115595,3.53636716115595,3.53636716115595
"63727055",3.53636716115595,3.53636716115595,3.53636716115595,3.84199955327724,3.78749900742069,3.91469490596101,3.53636716115595,3.7453039044158,3.53636716115595
"63734449",3.73713882203652,3.88050486160421,3.87421786996274,3.53636716115595,3.53636716115595,3.53636716115595,3.74722024957899,3.7453039044158,3.98466726063463
"63735167",3.53636716115595,3.53636716115595,3.53636716115595,4.51132579632444,4.49687543391141,4.85111792043503,3.53636716115595,3.53636716115595,3.53636716115595
"63735222",3.53636716115595,3.53636716115595,3.53636716115595,3.53636716115595,3.53636716115595,3.53636716115595,3.95174980122194,4.05825593198396,4.04432505426388
"63738012",4.27824108880982,4.23730870399678,4.47719475283754,4.13035920483081,4.00828880613727,4.06477438079124,4.51697094037732,4.38533458980872,4.58689502477509
"63739702",4.60377881472353,4.60865075498209,4.39664474137281,3.53636716115595,3.53636716115595,3.53636716115595,4.34646796741631,4.29728861211499,4.49808277657116
"63742910",3.9377535473782,4.047165701541,4.08828847076042,3.53636716115595,3.53636716115595,3.53636716115595,4.20959639302267,4.29728861211499,4.3576170466857
"63746317",3.99262013277396,4.09717470791661,3.98736623506575,3.53636716115595,3.53636716115595,3.53636716115595,4.11260307561654,3.94908945436606,4.20787271352267
"63760160",3.53636716115595,3.53636716115595,3.53636716115595,3.84199955327724,3.85057585442994,3.7937080189076,3.74722024957899,3.66050274194027,3.85107171920376
"63760309",3.65525897135169,3.65621456214349,3.73369731670766,3.53636716115595,3.53636716115595,3.53636716115595,3.95174980122194,3.88893982300725,3.98466726063463
"63760868",3.53636716115595,3.53636716115595,3.6530894836839,3.70882289339194,3.85057585442994,3.7937080189076,3.58816871557918,3.7453039044158,3.67784820253892
"63761570",4.23400832634894,3.88050486160421,4.18171441368498,3.89788177515696,3.78749900742069,4.01716151393556,4.25618148713542,4.20563317524412,4.15539338167107
"63766482",3.9377535473782,3.88050486160421,4.03893772300543,3.53636716115595,3.53636716115595,3.53636716115595,4.20959639302267,4.15814002369993,4.20787271352267
"63766647",3.53636716115595,3.53636716115595,3.53636716115595,3.57851326474085,3.53636716115595,3.64504802010064,3.89136152227787,3.88893982300725,3.85107171920376
"63767811",4.18879521150523,4.047165701541,3.80880976029009,3.53636716115595,3.53636716115595,3.53636716115595,4.06145059634789,4.05825593198396,3.98466726063463
"63769493",3.87859529103142,3.53636716115595,3.9329686128116,4.04331604612782,3.53636716115595,3.53636716115595,4.20959639302267,4.1091526797787,3.92111803983263
"63769739",4.18879521150523,4.047165701541,3.80880976029009,3.53636716115595,3.53636716115595,3.53636716115595,4.06145059634789,4.20563317524412,4.15539338167107
"63770542",4.27824108880982,4.23730870399678,4.18171441368498,4.58012810123933,4.63699288042171,4.36127269348482,4.11260307561654,4.1091526797787,3.92111803983263
"63778295",5.93015394201981,6.27928267185037,6.00927974029186,6.23351068295134,6.19710381174722,6.11267907399167,6.00935061943143,6.07855386863253,5.87588607683168
"63778920",5.3782772050602,5.58542457943585,5.55936279664021,3.63798574273907,3.71534288314147,3.72063411951541,5.55641927693935,5.36466301158053,5.30934777128126
"63783263",3.53636716115595,3.53636716115595,3.58469642278323,3.9972797600252,3.85057585442994,3.9673699839213,3.53636716115595,3.53636716115595,3.53636716115595
"63787058",3.65525897135169,3.65621456214349,3.73369731670766,3.53636716115595,3.53636716115595,3.53636716115595,3.95174980122194,3.88893982300725,3.98466726063463
"63792270",4.52686790316402,4.41004373956541,4.47719475283754,4.40377268076279,4.53282218724001,4.40034802603518,4.71213790453576,4.66828507820068,4.79271383711209
"63792450",3.53636716115595,3.99491623669583,3.98736623506575,4.29086871125553,4.34690499301663,4.51366303234197,3.53636716115595,3.53636716115595,3.53636716115595
"63793241",3.65525897135169,3.65621456214349,3.53636716115595,4.83336707005996,4.82987228078016,4.85111792043503,4.16184255174279,4.05825593198396,4.25893404700054
"63795211",3.65525897135169,3.65621456214349,3.73369731670766,3.53636716115595,3.53636716115595,3.53636716115595,3.95174980122194,3.88893982300725,3.98466726063463
"63796550",4.32160798883823,4.09717470791661,4.08828847076042,4.36674767735495,4.70343372268438,4.62119300872077,4.47555747227926,4.63021672536307,4.30880926163685
"63798592",5.76067996072521,5.79100909167983,5.91001026997963,6.34087829599184,6.51721977696509,6.5679965213892,5.8389091688127,5.66823295806958,5.27848014013786
"63800039",3.81275054827961,3.73864299363903,3.87421786996274,3.53636716115595,3.53636716115595,3.53636716115595,3.66175413389045,3.7453039044158,3.92111803983263
"63803622",4.78366632775223,4.89003822070965,4.96597680354471,4.67902284633859,4.79900970734697,4.62119300872077,5.08404368577592,5.10662294141546,5.21542911951152
"63805693",4.04466311875441,3.53636716115595,3.87421786996274,3.70882289339194,3.53636716115595,3.7937080189076,3.74722024957899,3.53636716115595,3.53636716115595
"63807427",4.27824108880982,4.41004373956541,4.55486465275237,3.63798574273907,3.85057585442994,3.7937080189076,4.51697094037732,4.55174119701193,4.54296875219719
"63808967",3.99262013277396,3.99491623669583,3.9329686128116,3.63798574273907,3.78749900742069,3.72063411951541,4.20959639302267,4.20563317524412,4.20787271352267
"63809240",4.32160798883823,4.09717470791661,4.39664474137281,3.63798574273907,3.71534288314147,3.64504802010064,4.16184255174279,4.29728861211499,4.20787271352267
"63816471",3.9377535473782,3.93984296783162,3.98736623506575,4.67902284633859,4.70343372268438,4.81986582132579,3.53636716115595,3.53636716115595,3.53636716115595
"63833832",4.09447186008856,4.09717470791661,4.08828847076042,3.53636716115595,3.53636716115595,3.53636716115595,3.53636716115595,3.53636716115595,3.77080736925675
"63837540",3.53636716115595,3.53636716115595,3.53636716115595,3.53636716115595,3.53636716115595,3.53636716115595,4.00801863990362,3.88893982300725,3.92111803983263
"63837851",4.78366632775223,4.64613865653071,4.80489223456048,5.26178498894181,5.16837331871789,5.16714729224204,4.34646796741631,4.51132579632444,4.40541601416866
"63838695",3.65525897135169,3.65621456214349,3.73369731670766,3.53636716115595,3.53636716115595,3.53636716115595,3.95174980122194,3.88893982300725,3.98466726063463
"63840333",3.87859529103142,3.88050486160421,4.03893772300543,3.53636716115595,3.53636716115595,3.53636716115595,4.16184255174279,3.94908945436606,4.10105823786961
"63845118",4.04466311875441,3.93984296783162,4.03893772300543,3.84199955327724,3.85057585442994,4.01716151393556,3.53636716115595,3.53636716115595,3.53636716115595
"63846694",3.5855705115237,3.58595447815359,3.73369731670766,3.77974845912715,3.78749900742069,3.9673699839213,3.82424572839498,3.82206430322607,3.77080736925675
"63848214",4.56569078685438,4.68289869675683,4.80489223456048,3.53636716115595,3.53636716115595,3.53636716115595,4.39031522905932,4.25195576064609,4.62986453278261
"63849179",5.95046769532674,6.03891195530586,5.91001026997963,3.53636716115595,3.53636716115595,3.53636716115595,6.186600060519,5.99820117475797,5.54213375794611
"63849268",3.73713882203652,3.88050486160421,3.87421786996274,3.53636716115595,3.53636716115595,3.53636716115595,3.66175413389045,3.7453039044158,3.98466726063463
"63850094",4.27824108880982,4.41004373956541,4.47719475283754,3.53636716115595,3.53636716115595,3.53636716115595,4.55758448819934,4.66828507820068,4.62986453278261
"63856558",3.53636716115595,3.53636716115595,3.53636716115595,4.17184430972789,3.85057585442994,3.85745620711512,3.53636716115595,3.53636716115595,3.53636716115595
"63856881",3.9377535473782,3.73864299363903,3.87421786996274,3.53636716115595,3.53636716115595,3.53636716115595,3.58816871557918,3.7453039044158,3.92111803983263
"63857026",3.81275054827961,3.73864299363903,3.87421786996274,3.53636716115595,3.53636716115595,3.53636716115595,3.66175413389045,3.7453039044158,3.92111803983263
"63861097",3.53636716115595,3.53636716115595,3.53636716115595,4.29086871125553,4.18623461090064,4.28108041126328,4.06145059634789,4.15814002369993,3.98466726063463
"63864230",3.65525897135169,3.73864299363903,3.73369731670766,3.53636716115595,3.53636716115595,3.53636716115595,4.11260307561654,4.15814002369993,4.15539338167107
"63865661",3.73713882203652,3.65621456214349,3.6530894836839,3.77974845912715,3.85057585442994,3.91469490596101,3.53636716115595,3.53636716115595,3.53636716115595
"63868307",3.81275054827961,3.58595447815359,3.53636716115595,3.53636716115595,3.53636716115595,3.53636716115595,3.66175413389045,3.66050274194027,3.85107171920376
"63869762",3.73713882203652,3.65621456214349,3.53636716115595,3.84199955327724,3.71534288314147,3.72063411951541,3.66175413389045,3.82206430322607,3.92111803983263
"63871384",3.99262013277396,3.88050486160421,4.08828847076042,3.53636716115595,3.53636716115595,3.53636716115595,3.53636716115595,3.53636716115595,3.53636716115595
"63871680",4.88420709702488,4.60865075498209,4.59262629386122,3.53636716115595,3.53636716115595,3.53636716115595,4.71213790453576,4.38533458980872,4.62986453278261
"63871892",4.14239812400317,4.09717470791661,4.18171441368498,4.61366426437463,4.4231362995326,4.43876697173085,4.20959639302267,4.1091526797787,4.10105823786961
"63874543",3.53636716115595,3.53636716115595,3.53636716115595,3.77974845912715,3.78749900742069,3.9673699839213,3.53636716115595,3.53636716115595,3.53636716115595
"63884704",4.04466311875441,4.14529513173737,4.18171441368498,3.9972797600252,4.00828880613727,3.72063411951541,4.00801863990362,4.29728861211499,4.25893404700054
"63886233",3.53636716115595,3.53636716115595,3.53636716115595,3.53636716115595,3.53636716115595,3.53636716115595,3.82424572839498,3.88893982300725,3.92111803983263
"63886895",4.98005207146899,4.89003822070965,4.93474992028326,4.32912015126862,4.18623461090064,4.36127269348482,5.05284141175227,4.77816478989566,4.83140209025197
"63889213",4.09447186008856,4.047165701541,4.08828847076042,4.08759267366985,3.90720861963273,4.11058122741607,4.06145059634789,4.00508895118836,4.04432505426388
"63891097",3.65525897135169,3.65621456214349,3.73369731670766,3.53636716115595,3.53636716115595,3.53636716115595,3.95174980122194,3.88893982300725,3.98466726063463
"63894587",3.53636716115595,3.99491623669583,3.87421786996274,3.53636716115595,3.53636716115595,3.53636716115595,3.53636716115595,3.53636716115595,3.53636716115595
"63898650",4.18879521150523,4.047165701541,3.80880976029009,3.53636716115595,3.53636716115595,3.53636716115595,4.06145059634789,4.05825593198396,3.98466726063463
"63898926",4.60377881472353,4.60865075498209,4.39664474137281,3.53636716115595,3.53636716115595,3.53636716115595,4.34646796741631,4.29728861211499,4.49808277657116
"63900089",4.48730820411326,4.49172956252892,4.27023560590825,3.53636716115595,3.53636716115595,3.53636716115595,4.30177351937556,4.63021672536307,4.58689502477509
"63900260",4.85124466263772,4.7891609059592,4.87085146826631,3.53636716115595,3.53636716115595,3.53636716115595,4.43334090285426,4.15814002369993,3.92111803983263
"63900883",4.27824108880982,4.23730870399678,4.47719475283754,3.9972797600252,3.95921521198197,4.01716151393556,4.20959639302267,4.15814002369993,4.30880926163685
"63902615",3.9377535473782,3.53636716115595,3.80880976029009,3.63798574273907,3.64186431591923,3.85745620711512,3.82424572839498,3.82206430322607,3.67784820253892
"63907173",3.73713882203652,3.81446958001933,3.9329686128116,3.63798574273907,3.53636716115595,3.53636716115595,3.95174980122194,3.94908945436606,4.15539338167107
"63908692",4.60377881472353,4.92258693401053,4.9030478222688,5.51428936008959,5.65846440404155,5.55818100583438,5.29078595163084,5.19602743758082,4.71300015123304
"63909531",3.53636716115595,3.53636716115595,3.53636716115595,3.77974845912715,3.64186431591923,3.85745620711512,3.53636716115595,3.53636716115595,3.53636716115595
"63914349",4.64113405190236,4.41004373956541,4.516388116114,3.53636716115595,3.53636716115595,3.53636716115595,4.6746549341338,4.84816326723588,4.86936364352377
"63919699",3.65525897135169,3.65621456214349,3.73369731670766,3.53636716115595,3.53636716115595,3.53636716115595,3.95174980122194,3.88893982300725,3.98466726063463
"63922768",4.18879521150523,4.047165701541,3.80880976029009,3.53636716115595,3.53636716115595,3.53636716115595,4.16184255174279,4.47012229911875,4.4522337744852
"63923386",3.53636716115595,3.53636716115595,3.53636716115595,3.53636716115595,3.53636716115595,3.53636716115595,3.89136152227787,3.88893982300725,3.53636716115595
"63924103",3.9377535473782,4.09717470791661,4.08828847076042,3.53636716115595,3.53636716115595,3.53636716115595,4.16184255174279,4.00508895118836,3.98466726063463
"63925199",3.53636716115595,3.53636716115595,3.53636716115595,3.89788177515696,3.53636716115595,3.85745620711512,3.53636716115595,3.53636716115595,3.53636716115595
"63932312",4.23400832634894,4.32530853219889,4.22646439841367,3.84199955327724,3.90720861963273,4.01716151393556,4.34646796741631,4.47012229911875,4.54296875219719
"63933277",3.9377535473782,3.88050486160421,3.80880976029009,3.53636716115595,3.53636716115595,3.53636716115595,3.53636716115595,3.82206430322607,3.53636716115595
"63937193",3.81275054827961,3.81446958001933,3.53636716115595,3.53636716115595,3.53636716115595,3.53636716115595,4.00801863990362,3.82206430322607,3.53636716115595
"63940147",4.36417199214513,4.28174359806787,4.27023560590825,4.25195576064609,4.4231362995326,4.28108041126328,4.59740038969418,4.42812736850571,4.58689502477509
"63948514",3.53636716115595,3.53636716115595,3.53636716115595,4.08759267366985,4.10032024721548,3.9673699839213,3.53636716115595,3.53636716115595,3.53636716115595
"63962734",4.74899968441597,4.9546332879469,4.80489223456048,3.53636716115595,3.64186431591923,3.53636716115595,4.63642091962345,4.77816478989566,4.90663331948505
"63963009",3.53636716115595,3.53636716115595,3.53636716115595,4.51132579632444,4.3853363083324,4.36127269348482,4.06145059634789,3.7453039044158,3.67784820253892
"63963821",3.81275054827961,3.73864299363903,3.6530894836839,4.04331604612782,4.10032024721548,4.15483771134544,4.25618148713542,4.1091526797787,4.15539338167107
"63966543",4.60377881472353,4.4512627300507,4.55486465275237,4.25195576064609,4.22756574367126,4.01716151393556,4.47555747227926,4.25195576064609,4.25893404700054
"63969118",3.73713882203652,3.53636716115595,3.53636716115595,3.53636716115595,3.53636716115595,3.53636716115595,3.53636716115595,3.82206430322607,3.85107171920376
"63971739",3.65525897135169,3.65621456214349,3.73369731670766,3.53636716115595,3.53636716115595,3.53636716115595,3.95174980122194,3.88893982300725,3.98466726063463
"63972026",3.9377535473782,3.99491623669583,3.98736623506575,3.53636716115595,3.53636716115595,3.53636716115595,3.53636716115595,3.7453039044158,3.53636716115595
"63974364",3.73713882203652,3.73864299363903,3.80880976029009,3.53636716115595,3.53636716115595,3.53636716115595,3.66175413389045,3.66050274194027,3.92111803983263
"63982399",3.9377535473782,3.81446958001933,3.9329686128116,3.53636716115595,3.64186431591923,3.64504802010064,3.74722024957899,3.94908945436606,3.85107171920376
"63983982",3.87859529103142,3.73864299363903,3.87421786996274,3.53636716115595,3.53636716115595,3.53636716115595,3.74722024957899,3.94908945436606,3.67784820253892
"63986036",4.48730820411326,4.3680644862327,4.13577200935745,3.84199955327724,3.64186431591923,3.7937080189076,4.39031522905932,4.47012229911875,4.49808277657116
"63987657",4.91664889737112,5.33280732933992,4.96597680354471,5.49246596375009,5.4150567417395,5.51285222502462,4.85529792832825,4.8822752210317,4.67188555101426
"63987668",3.9377535473782,3.93984296783162,3.53636716115595,3.53636716115595,3.53636716115595,3.53636716115595,4.25618148713542,4.15814002369993,4.25893404700054
"63992084",3.53636716115595,3.65621456214349,3.6530894836839,3.89788177515696,3.90720861963273,3.7937080189076,3.74722024957899,4.05825593198396,3.92111803983263
"63992202",3.87859529103142,3.81446958001933,3.73369731670766,3.63798574273907,3.78749900742069,3.58142604667785,3.89136152227787,3.66050274194027,3.67784820253892
"63995453",3.9377535473782,3.73864299363903,3.87421786996274,3.53636716115595,3.53636716115595,3.53636716115595,3.58816871557918,3.88893982300725,3.85107171920376
"63996097",3.87859529103142,3.73864299363903,3.80880976029009,3.53636716115595,3.53636716115595,3.53636716115595,3.58816871557918,3.82206430322607,3.85107171920376
"63998974",4.64113405190236,4.71896629840804,4.62967494826498,3.53636716115595,3.64186431591923,3.53636716115595,4.47555747227926,4.63021672536307,4.79271383711209
"64002975",3.81275054827961,3.81446958001933,3.80880976029009,3.9972797600252,3.90720861963273,3.9673699839213,3.89136152227787,3.88893982300725,3.92111803983263
"64008614",3.53636716115595,3.53636716115595,3.80880976029009,3.53636716115595,3.53636716115595,3.53636716115595,3.89136152227787,3.53636716115595,3.92111803983263
"64011964",3.65525897135169,3.53636716115595,3.73369731670766,3.53636716115595,3.85057585442994,3.7937080189076,3.66175413389045,3.7453039044158,3.77080736925675
"64012447",3.53636716115595,3.53636716115595,3.53636716115595,3.89788177515696,3.53636716115595,3.85745620711512,3.53636716115595,3.53636716115595,3.53636716115595
"64015366",3.65525897135169,3.65621456214349,3.73369731670766,3.53636716115595,3.53636716115595,3.53636716115595,3.95174980122194,3.88893982300725,3.98466726063463
"64021749",4.81773917464011,4.92258693401053,4.9030478222688,3.89788177515696,4.00828880613727,3.91469490596101,4.71213790453576,4.84816326723588,4.79271383711209
"64022423",3.99262013277396,3.93984296783162,4.03893772300543,4.32912015126862,4.18623461090064,4.1978548730421,3.95174980122194,4.00508895118836,4.10105823786961
"64025387",3.53636716115595,3.53636716115595,3.53636716115595,3.77974845912715,3.95921521198197,3.85745620711512,4.11260307561654,3.82206430322607,3.77080736925675
"64028947",3.87859529103142,3.73864299363903,3.9329686128116,3.53636716115595,3.53636716115595,3.53636716115595,3.82424572839498,3.88893982300725,3.98466726063463
"64032711",3.81275054827961,3.81446958001933,3.9329686128116,3.94908945436606,4.00828880613727,4.01716151393556,3.74722024957899,3.88893982300725,3.77080736925675
"64034734",3.99262013277396,3.93984296783162,3.98736623506575,3.53636716115595,3.53636716115595,3.53636716115595,3.58816871557918,3.7453039044158,3.92111803983263
"64035485",3.65525897135169,3.65621456214349,3.73369731670766,3.53636716115595,3.53636716115595,3.53636716115595,3.95174980122194,3.88893982300725,3.98466726063463
"64036920",3.65525897135169,3.65621456214349,3.73369731670766,3.53636716115595,3.53636716115595,3.53636716115595,3.95174980122194,3.88893982300725,3.98466726063463
"64037691",4.56569078685438,4.64613865653071,4.59262629386122,3.53636716115595,3.64186431591923,3.53636716115595,4.39031522905932,4.55174119701193,4.49808277657116
"64038160",4.27824108880982,4.68289869675683,4.59262629386122,3.53636716115595,3.53636716115595,3.53636716115595,4.59740038969418,4.29728861211499,4.4522337744852
"64042494",4.04466311875441,3.88050486160421,3.9329686128116,4.13035920483081,3.85057585442994,3.7937080189076,3.58816871557918,3.7453039044158,3.67784820253892
"64044074",3.65525897135169,3.65621456214349,3.73369731670766,3.53636716115595,3.53636716115595,3.53636716115595,3.95174980122194,3.88893982300725,3.98466726063463
"64049692",3.81275054827961,3.73864299363903,3.80880976029009,3.70882289339194,3.58011763446362,3.58142604667785,3.95174980122194,4.00508895118836,4.10105823786961
"64051774",3.53636716115595,3.53636716115595,3.53636716115595,3.9972797600252,4.22756574367126,3.9673699839213,3.53636716115595,3.53636716115595,3.53636716115595
"64052761",4.36417199214513,4.53144830752614,4.35527363671885,3.53636716115595,3.53636716115595,3.53636716115595,4.11260307561654,4.20563317524412,4.10105823786961
"64059197",3.53636716115595,3.53636716115595,3.53636716115595,4.21231694440587,3.90720861963273,3.91469490596101,3.53636716115595,3.66050274194027,3.98466726063463
"64062122",5.24417664889356,4.9546332879469,4.83814033404031,3.53636716115595,3.53636716115595,3.53636716115595,4.95639861380505,4.51132579632444,4.40541601416866
"64062153",4.23400832634894,4.32530853219889,4.35527363671885,3.53636716115595,3.53636716115595,3.53636716115595,3.53636716115595,3.53636716115595,3.53636716115595
"64064479",3.9377535473782,4.19189232114394,4.18171441368498,4.36674767735495,4.53282218724001,4.55014646944181,3.89136152227787,3.88893982300725,3.77080736925675
"64067489",3.65525897135169,3.65621456214349,3.73369731670766,3.53636716115595,3.53636716115595,3.53636716115595,3.95174980122194,3.88893982300725,3.98466726063463
"64070550",5.76067996072521,5.87672299151241,5.62936396987587,7.81833111371658,7.72515066157055,7.61342131569557,5.581347101474,5.47043067469767,5.33979498715217
"64074363",6.02991902686452,6.03891195530586,5.97010083209541,6.49900784815598,6.48882312870765,6.53969044105853,5.29078595163084,5.49611779470216,5.56961988585715
"64078191",4.44700921651779,4.53144830752614,4.43728190198214,3.53636716115595,3.64186431591923,3.53636716115595,4.25618148713542,4.42812736850571,4.49808277657116
"64080829",4.09447186008856,3.93984296783162,4.08828847076042,4.47605686932763,4.3853363083324,4.51366303234197,4.11260307561654,3.94908945436606,4.15539338167107
"64080943",4.32160798883823,4.32530853219889,4.31314946622807,3.53636716115595,3.53636716115595,3.58142604667785,4.43334090285426,4.51132579632444,4.40541601416866
"64082058",3.87859529103142,3.53636716115595,3.9329686128116,3.53636716115595,3.53636716115595,3.53636716115595,3.53636716115595,3.53636716115595,3.53636716115595
"64084511",4.18879521150523,4.047165701541,3.80880976029009,3.53636716115595,3.53636716115595,3.53636716115595,4.06145059634789,4.20563317524412,4.15539338167107
"64089135",3.87859529103142,4.047165701541,3.9329686128116,3.53636716115595,3.53636716115595,3.53636716115595,3.95174980122194,3.94908945436606,3.53636716115595
"64092326",3.65525897135169,3.65621456214349,3.73369731670766,3.53636716115595,3.53636716115595,3.53636716115595,3.95174980122194,3.88893982300725,3.98466726063463
"64099224",3.65525897135169,3.65621456214349,3.73369731670766,3.53636716115595,3.53636716115595,3.53636716115595,3.95174980122194,3.88893982300725,3.98466726063463
