"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Q9I5A4",8.31284689663451,-1.04028210553586,1.29161321871537,-0.805413021841416,0.420581379793208,0.698951789440511
"P14532",125.574923146584,0.278602341211168,0.347067733105906,0.802731901113244,0.422129710162256,0.700516975915813
"Q9HVS5",12.4181233944677,0.579698702377449,0.728226684879105,0.796041554661906,0.426007882761062,0.705860985704312
"Q9HVT9",6.06784541936291,-1.2347784342872,1.55509609561752,-0.794020663910725,0.427183401737934,0.705860985704312
"Q9I2U6",12.5015456891347,-0.560990140844037,0.70587397379199,-0.79474546685773,0.426761578553217,0.705860985704312
"P22008",6.10954362876501,1.00237967073531,1.27417736569108,0.786687707477561,0.431464701751112,0.711916757889335
"Q9HUK7",2.69455197923069,1.19412247829754,1.53431067465118,0.778279456713694,0.436404283614905,0.71801559483649
"Q9I402",16.0315940311283,0.541692565830215,0.695336570931689,0.779036496102017,0.435958216331606,0.71801559483649
"Q9HXY7",2.97251972598519,-1.33446227041938,1.71882399290077,-0.776380988356625,0.437524066578146,0.718833992742188
"Q9HX58",3.96895287209173,-1.23759592296402,1.60306464961179,-0.772018722553532,0.440103338668492,0.721020363350509
"Q9I1N4",22.367859230458,0.61118390111746,0.791186292971953,0.772490507667486,0.439823966826016,0.721020363350509
"Q9I4D4",2.73384819683791,-1.70555169090197,2.23212849872857,-0.764092072599522,0.444812376104196,0.727702966572729
"Q9I7B5",3.64158715809505,1.06664213596698,1.40668637812031,0.758265774487905,0.448291892098533,0.732358041547108
"Q9HWP6",2.55380662675753,-1.6290575662589,2.15479685042656,-0.756014454883027,0.449640529183706,0.73248915544031
"Q9I2F5",3.38341433783104,-1.12456052650127,1.48716428988617,-0.756177736480849,0.449542639193603,0.73248915544031
"Q9HXQ2",9.30002345980737,0.603676871235376,0.800856460047743,0.753789101232183,0.450975869340553,0.73362975927935
"P30718",830.046485499652,0.2376615229217,0.316678707078603,0.750481537310024,0.452964739310983,0.735828795927124
"G3XD04",3.44039447040796,-1.02403304494528,1.37637219643242,-0.744008813604048,0.456871143065472,0.741132261573905
"Q9HXK8",2.83417732335948,-1.11690197301389,1.50966301508844,-0.73983528896908,0.459399943543614,0.744189249358869
"Q9I4D6",23.1362799045818,0.502194721716192,0.680111464410338,0.73840061224611,0.460271042653192,0.744556098409575
"Q9HVX0",3.5655458221962,-1.05079560211603,1.43214059906588,-0.733723771815013,0.463117107301359,0.746025465736499
"Q9I1M1",2.98961405941951,1.32836803602207,1.80695364013857,0.735142289494601,0.462252841477291,0.746025465736499
"Q9I5Y1",45.8152776531804,-0.334360770929039,0.455199981921404,-0.734535993427983,0.462622131676966,0.746025465736499
"Q9HWR5",2.42991084703487,1.35534228846623,1.85730557663429,0.729735755665098,0.465551720802831,0.748902837781713
"Q9I4W0",11.4335394657415,-0.599162322477441,0.824133668179535,-0.727020804526718,0.467213211151557,0.75053026269826
"P13982",59.6156390511776,-0.326547699108647,0.450760579192746,-0.724437127340309,0.468797413293265,0.751355423465267
"Q9I5V8",12.7105165194401,-0.623786060031086,0.861509681314146,-0.724061578831666,0.469027931011651,0.751355423465267
"Q9HZ55",2.92977751803194,1.05563651841051,1.46663110694153,0.719769622650311,0.471666851236814,0.754536306341441
"P23189",12.5110877160389,-0.517576302529277,0.722594098090977,-0.716275297427232,0.473821376841218,0.754846469312561
"Q9HXM6",28.2429899465811,-0.457185972152351,0.63760579506656,-0.717035471900981,0.473352209671713,0.754846469312561
"Q9I0D3",5.19812448883503,0.746104913432222,1.04139934978994,0.716444573911749,0.473716880062085,0.754846469312561
"Q9HYR6",2.57135644628317,1.51589276559638,2.1207774636089,0.714781626836415,0.474743989936799,0.755274529444907
"Q9HUP7",4.67480149046196,-0.925498573589443,1.29996678235171,-0.711940171205889,0.476501825155887,0.757028346705708
"P43904",3.18798175046227,-1.03480983308258,1.4564284225741,-0.710511973704589,0.477386708464691,0.757392374006482
"Q9HVA2",22.9557333450496,0.434738317906141,0.616367120026405,0.705323667958662,0.480608834706964,0.757670560356059
"Q9HW17",2.99201262712349,1.06167435802185,1.50294250810221,0.706397185719662,0.47994117053249,0.757670560356059
"Q9HWE9",17.4685272063497,-0.565366897008019,0.801996940576948,-0.704948944819291,0.480842009299559,0.757670560356059
"Q9HZZ2",13.6280625389745,0.472783340881773,0.670328744034952,0.705300712656179,0.480623117063392,0.757670560356059
"Q9K3C5",3.06387662449278,1.44825962699082,2.04947858540282,0.706647845606137,0.479785347867189,0.757670560356059
"G3XD12",3.083704067119,1.45007048589342,2.06154513497398,0.703390122919488,0.481812660175507,0.758165698232576
"Q9HVN9",2.95339256502796,-1.01662642021938,1.45085113523336,-0.700710359271879,0.483483789808252,0.759760241127253
"Q9HVC5",7.39476901067071,0.77973306179449,1.11982513947966,0.696298943741166,0.486241634533469,0.763055825932278
"Q9I2Y7",5.80101649352894,-0.840839772165879,1.21040915660454,-0.694674001413389,0.487259624638769,0.763615829657773
"Q9HUN2",39.7538665819527,-0.492234035962296,0.712880237496266,-0.690486297798197,0.489888423817334,0.764908287000786
"Q9HYL2",13.1678110925655,-0.470078400333832,0.681079847517488,-0.690195726752526,0.490071110286218,0.764908287000786
"Q9I298",3.67716142041497,0.977673482978322,1.41428516734685,0.691284548230399,0.48938674020201,0.764908287000786
"Q9HVR5",5.67946592739209,0.852841883223723,1.23833303862595,0.688701550085454,0.491011100529567,0.765341189084547
"Q9HXT3",2.52840123143221,-1.08278128352279,1.5803248518495,-0.685163738490586,0.493240603072094,0.767780184027316
"P57112",7.37934680624851,-0.640466514650219,0.938896585464425,-0.682148092309242,0.495145313269369,0.768673167777044
"Q14T74",3.21703724282834,0.970792205610795,1.42207295440367,0.682659917414632,0.494821763158474,0.768673167777044
"P50587",11.3847205927622,-0.599851961586694,0.883192550545895,-0.679185938803413,0.4970200555463,0.76992583722563
"Q9HTZ7",15.5346641159839,-0.462857771375428,0.681909539057148,-0.678767116259152,0.497285432528416,0.76992583722563
