"","PA_sonic_1","PA_sonic_2","PA_sonic_3","PA_triflic_1","PA_triflic_2","PA_triflic_3"
"Q9HYC7",10.5097869123681,11.5356473361096,21.1398957268638,22.8250723266067,19.6024247955153,27.3687618556576
"Q9HYC8",25.6176055988973,23.9586521596123,38.3160610049407,9.39855919330862,16.802078396156,26.4250114468418
"Q9HYC9",8.53920186629911,6.21150241175134,2.64248696585798,0,0,9.43750408815779
"Q9HYD1",5.91175513820707,7.09885989914439,0,5.37060525331921,14.9351807965831,7.55000327052623
"Q9HYD5",47.2940411056566,34.6069420083289,64.7409306635205,45.6501446532133,34.5376055920985,49.0750212584205
"Q9HYD6",5.25489345618407,3.54942994957219,0,0,1.86689759957289,3.77500163526312
"Q9HYD7",3.28430841011504,0,0,0,0,0
"Q9HYE0",3.94117009213805,1.7747149747861,0,10.7412105066384,10.2679367976509,4.71875204407889
"Q9HYE8",11.8235102764141,19.5218647226471,0,22.8250723266067,11.2013855974373,0
"Q9HYF0",2.62744672809203,0,5.28497393171596,0,1.86689759957289,4.71875204407889
"Q9HYF1",9.19606354832212,11.5356473361096,3.96373044878697,5.37060525331921,7.46759039829156,7.55000327052623
"Q9HYF3",5.25489345618407,2.66207246217914,3.96373044878697,4.02795393998941,2.80034639935933,4.71875204407889
"Q9HYF4",0,0,0,4.02795393998941,21.4693223950882,1.88750081763156
"Q9HYG6",2.62744672809203,3.54942994957219,14.5336783122189,2.68530262665961,26.1365663940205,1.88750081763156
"Q9HYG7",0,0,0,0,6.53414159850511,2.83125122644734
"Q9HYH1",11.8235102764141,13.3103623108957,7.92746089757394,2.68530262665961,5.60069279871867,9.43750408815779
"Q9HYH5",4.59803177416106,4.43678743696524,11.8911913463609,0,5.60069279871867,3.77500163526312
"Q9HYH9",3.94117009213805,2.66207246217914,0,0,3.73379519914578,7.55000327052623
"Q9HYI2",0,0,0,4.02795393998941,0,0
"Q9HYI4",1.97058504606902,0,0,0,1.86689759957289,0
"Q9HYI6",0,0,0,14.7691644466278,4.66724399893222,0
"Q9HYI7",8.53920186629911,9.76093236132353,0,4.02795393998941,1.86689759957289,1.88750081763156
"Q9HYI8",2.62744672809203,0,0,0,0,0
"Q9HYI9",2.62744672809203,0,0,5.37060525331921,1.86689759957289,6.60625286171045
"Q9HYJ0",3.28430841011504,6.21150241175134,5.28497393171596,0,2.80034639935933,1.88750081763156
"Q9HYK7",28.2450523269894,47.0299468318316,38.3160610049407,36.2515854599047,65.3414159850511,40.5812675790785
"Q9HYL2",21.0195738247363,46.1425893444385,13.2124348292899,20.1397696999471,15.8686295963696,16.987507358684
"Q9HYM8",0,0,0,0,0,2.83125122644734
"Q9HYP0",2.62744672809203,2.66207246217914,0,4.02795393998941,7.46759039829156,6.60625286171045
"Q9HYP2",1.31372336404602,0,0,0,1.86689759957289,0
"Q9HYP3",1.97058504606902,0,0,0,0,5.66250245289467
"Q9HYP7",6.56861682023008,1.7747149747861,6.60621741464495,18.7971183866172,6.53414159850511,16.0437569498682
"Q9HYP8",1.97058504606902,0,0,4.02795393998941,0,4.71875204407889
"Q9HYQ4",4.59803177416106,0,0,0,6.53414159850511,8.49375367934201
"Q9HYQ8",3.94117009213805,0,2.64248696585798,24.1677236399365,3.73379519914578,6.60625286171045
"Q9HYR1",14.4509570045062,11.5356473361096,25.1036261756508,4.02795393998941,4.66724399893222,6.60625286171045
"Q9HYR2",12.4803719584372,13.3103623108957,10.5699478634319,8.05590787997882,3.73379519914578,14.1562561322367
"Q9HYR3",24.3038822348513,15.0850772856818,17.1761652780769,0,8.401039198078,22.6500098115787
"Q9HYR4",18.3921270966442,9.76093236132353,5.28497393171596,5.37060525331921,6.53414159850511,4.71875204407889
"Q9HYR5",4.59803177416106,0,0,33.5662828332451,31.7372591927391,30.2000130821049
"Q9HYR6",13.1372336404602,8.87357487393048,10.5699478634319,0,4.66724399893222,0
"Q9HYR7",6.56861682023008,11.5356473361096,3.96373044878697,5.37060525331921,10.2679367976509,12.2687553146051
"Q9HYR8",57.8038280180247,60.3403091427273,63.4196871805915,68.47521697982,59.7407231863325,80.2187847493412
"Q9HYR9",30.8724990550814,14.1977197982888,34.3523305561537,34.9089341465749,57.8738255867596,16.987507358684
"Q9HYT1",17.0784037325982,15.9724347730749,27.7461131415088,12.0838618199682,13.0682831970102,16.0437569498682
"Q9HYT5",35.4705308292424,39.0437294452941,101.735748185532,76.5311248597988,116.681099973306,137.787559687104
"Q9HYT6",4.59803177416106,7.98621738653743,5.28497393171596,6.71325656664902,5.60069279871867,7.55000327052623
"Q9HYU4",26.2744672809203,19.5218647226471,13.2124348292899,8.05590787997882,32.6707079925256,36.8062659438154
"Q9HYU6",0,2.66207246217914,0,20.1397696999471,3.73379519914578,0
"Q9HYU8",7.8823401842761,7.09885989914439,18.4974087610059,4.02795393998941,6.53414159850511,13.2125057234209
"Q9HYV1",0,0,0,2.68530262665961,0,2.83125122644734
"Q9HYV5",1.31372336404602,4.43678743696524,0,0,0,0
"Q9HYV7",9.19606354832212,5.32414492435829,9.24870438050293,0,6.53414159850511,2.83125122644734
"Q9HYV9",5.25489345618407,0,0,0,0,0
"Q9HYX0",0,0,0,4.02795393998941,4.66724399893222,6.60625286171045
"Q9HYX1",2.62744672809203,0,5.28497393171596,0,0,0
"Q9HYX4",0,0,0,0,3.73379519914578,0
"Q9HYX7",11.1666485943911,13.3103623108957,2.64248696585798,4.02795393998941,8.401039198078,15.1000065410525
"Q9HYX8",13.1372336404602,5.32414492435829,14.5336783122189,5.37060525331921,14.0017319967967,12.2687553146051
"Q9HYY3",3.94117009213805,4.43678743696524,3.96373044878697,0,0,10.3812544969736
"Q9HYY4",0,0,2.64248696585798,0,0,3.77500163526312
"Q9HYY5",3.94117009213805,5.32414492435829,0,0,1.86689759957289,1.88750081763156
"Q9HYY9",0,12.4230048235027,0,0,0,0
"Q9HYZ0",9.19606354832212,5.32414492435829,14.5336783122189,4.02795393998941,4.66724399893222,4.71875204407889
"Q9HYZ3",5.91175513820707,8.87357487393048,0,13.426513133298,4.66724399893222,9.43750408815779
"Q9HYZ4",1.31372336404602,7.09885989914439,0,0,0,0
"Q9HYZ5",1.97058504606902,0,0,0,1.86689759957289,2.83125122644734
"Q9HYZ6",17.0784037325982,45.2552318570455,10.5699478634319,29.5383288932557,48.5393375888951,16.987507358684
"Q9HYZ7",5.91175513820707,3.54942994957219,0,0,6.53414159850511,4.71875204407889
"Q9HYZ9",0,0,0,2.68530262665961,1.86689759957289,0
"Q9HZ00",1.97058504606902,11.5356473361096,0,0,0,0
"Q9HZ07",0,0,0,5.37060525331921,0,0
"Q9HZ14",0,2.66207246217914,0,0,0,0
"Q9HZ15",15.1078186865292,15.9724347730749,2.64248696585798,0,20.5358735953018,16.0437569498682
"Q9HZ16",2.62744672809203,0,2.64248696585798,0,0,0
"Q9HZ19",1.97058504606902,3.54942994957219,0,2.68530262665961,2.80034639935933,7.55000327052623
"Q9HZ26",2.62744672809203,4.43678743696524,0,5.37060525331921,5.60069279871867,0
"Q9HZ27",0,0,0,0,0,3.77500163526312
"Q9HZ28",0,0,0,0,0,2.83125122644734
"Q9HZ32",15.1078186865292,13.3103623108957,2.64248696585798,0,0,1.88750081763156
"Q9HZ35",2.62744672809203,0,0,4.02795393998941,0,1.88750081763156
"Q9HZ36",3.94117009213805,1.7747149747861,0,0,0,0
"Q9HZ38",4.59803177416106,0,0,0,6.53414159850511,0
"Q9HZ41",2.62744672809203,0,0,5.37060525331921,2.80034639935933,2.83125122644734
"Q9HZ42",0,0,0,6.71325656664902,0,0
"Q9HZ46",0,0,2.64248696585798,0,0,1.88750081763156
"Q9HZ48",6.56861682023008,4.43678743696524,23.7823826927218,0,0,4.71875204407889
"Q9HZ55",12.4803719584372,7.09885989914439,5.28497393171596,0,3.73379519914578,2.83125122644734
"Q9HZ61",6.56861682023008,3.54942994957219,13.2124348292899,8.05590787997882,4.66724399893222,10.3812544969736
"Q9HZ62",22.9901588708053,28.3954395965775,10.5699478634319,4.02795393998941,9.33448799786445,10.3812544969736
"Q9HZ63",13.7940953224832,16.8597922604679,6.60621741464495,40.2795393998941,25.203117594234,16.0437569498682
"Q9HZ64",3.94117009213805,3.54942994957219,0,0,0,0
"Q9HZ65",4.59803177416106,1.7747149747861,2.64248696585798,8.05590787997882,4.66724399893222,3.77500163526312
"Q9HZ66",15.7646803685522,7.98621738653743,2.64248696585798,6.71325656664902,5.60069279871867,5.66250245289467
"Q9HZ67",7.22547850225309,2.66207246217914,0,0,2.80034639935933,1.88750081763156
"Q9HZ68",6.56861682023008,7.09885989914439,5.28497393171596,0,0,2.83125122644734
"Q9HZ71",145.823293409108,250.23481144484,249.715018273579,175.887322046204,126.949036770956,104.756295378551
"Q9HZ76",22.9901588708053,17.747149747861,15.8549217951479,10.7412105066384,18.6689759957289,24.5375106292102
"Q9HZ78",4.59803177416106,0,3.96373044878697,2.68530262665961,12.1348343972238,9.43750408815779
"Q9HZ80",0,0,0,4.02795393998941,1.86689759957289,1.88750081763156
"Q9HZ86",2.62744672809203,2.66207246217914,2.64248696585798,8.05590787997882,9.33448799786445,16.987507358684
"Q9HZ93",2.62744672809203,0,0,0,0,2.83125122644734
"Q9HZ94",3.28430841011504,3.54942994957219,0,0,0,3.77500163526312
"Q9HZ96",3.28430841011504,5.32414492435829,0,5.37060525331921,6.53414159850511,3.77500163526312
"Q9HZ97",2.62744672809203,0,0,0,1.86689759957289,2.83125122644734
"Q9HZ98",1.97058504606902,0,0,22.8250723266067,0,5.66250245289467
"Q9HZA1",0,0,0,0,8.401039198078,10.3812544969736
"Q9HZA2",1.31372336404602,0,0,0,0,1.88750081763156
"Q9HZA3",18.3921270966442,18.634507235254,10.5699478634319,12.0838618199682,23.3362199946611,20.7625089939471
"Q9HZA4",9.19606354832212,11.5356473361096,11.8911913463609,40.2795393998941,24.2696687944476,16.987507358684
"Q9HZA6",0,0,0,20.1397696999471,9.33448799786445,17.9312577674998
"Q9HZA7",5.91175513820707,16.8597922604679,0,30.8809802065855,13.0682831970102,7.55000327052623
"Q9HZA8",0,0,3.96373044878697,8.05590787997882,2.80034639935933,0
"Q9HZB6",9.19606354832212,10.6482898487166,0,18.7971183866172,14.0017319967967,4.71875204407889
"Q9HZC0",2.62744672809203,1.7747149747861,0,0,0,0
"Q9HZC3",2.62744672809203,11.5356473361096,0,0,0,0
"Q9HZC5",30.8724990550814,17.747149747861,21.1398957268638,14.7691644466278,21.4693223950882,41.5250179878943
"Q9HZC7",3.28430841011504,1.7747149747861,0,0,2.80034639935933,0
"Q9HZD2",0,0,0,0,2.80034639935933,0
"Q9HZD7",0,0,0,0,0,3.77500163526312
"Q9HZD8",5.25489345618407,3.54942994957219,5.28497393171596,25.5103749532663,6.53414159850511,4.71875204407889
"Q9HZE0",70.2841999764619,87.8483912519118,95.1295307708873,161.118157599576,151.218705565404,101.925044152104
"Q9HZE2",0,1.7747149747861,2.64248696585798,0,0,0
"Q9HZF2",1.97058504606902,0,0,0,0,1.88750081763156
"Q9HZF4",5.91175513820707,7.98621738653743,0,17.4544670732874,6.53414159850511,8.49375367934201
"Q9HZF5",2.62744672809203,1.7747149747861,0,0,3.73379519914578,0
"Q9HZF6",1.97058504606902,0,0,0,0,0
"Q9HZF8",8.53920186629911,5.32414492435829,5.28497393171596,12.0838618199682,9.33448799786445,7.55000327052623
"Q9HZF9",0,0,0,2.68530262665961,0,1.88750081763156
"Q9HZG1",0,0,0,0,3.73379519914578,0
"Q9HZG5",7.22547850225309,8.87357487393048,0,0,0,0
"Q9HZG8",4.59803177416106,0,5.28497393171596,34.9089341465749,4.66724399893222,18.8750081763156
"Q9HZH4",1.97058504606902,5.32414492435829,2.64248696585798,0,0,0
"Q9HZH7",1.31372336404602,0,0,2.68530262665961,2.80034639935933,3.77500163526312
"Q9HZH8",1.97058504606902,0,0,0,1.86689759957289,0
"Q9HZI0",2.62744672809203,0,0,0,1.86689759957289,0
"Q9HZI4",40.0685626034035,23.0712946722193,10.5699478634319,18.7971183866172,16.802078396156,14.1562561322367
"Q9HZI5",3.28430841011504,0,0,0,2.80034639935933,1.88750081763156
"Q9HZI6",0,0,0,0,1.86689759957289,3.77500163526312
"Q9HZI9",7.22547850225309,6.21150241175134,6.60621741464495,0,3.73379519914578,3.77500163526312
"Q9HZJ2",25.6176055988973,27.5080821091845,51.5284958342306,32.2236315199153,18.6689759957289,38.6937667614469
"Q9HZJ3",20.3627121427133,22.1839371848262,30.3886001073668,28.1956775799259,14.0017319967967,36.8062659438154
"Q9HZJ5",15.1078186865292,17.747149747861,0,4.02795393998941,5.60069279871867,2.83125122644734
"Q9HZJ6",0,0,0,0,0,3.77500163526312
"Q9HZJ9",0,0,0,8.05590787997882,0,0
"Q9HZK0",14.4509570045062,12.4230048235027,5.28497393171596,4.02795393998941,15.8686295963696,13.2125057234209
"Q9HZK1",2.62744672809203,0,2.64248696585798,0,0,0
"Q9HZK2",12.4803719584372,11.5356473361096,0,0,3.73379519914578,2.83125122644734
"Q9HZK3",5.91175513820707,7.09885989914439,6.60621741464495,28.1956775799259,18.6689759957289,12.2687553146051
"Q9HZK4",59.1175513820707,50.5793767814038,150.621757053905,55.0487038465219,27.0700151938069,50.9625220760521
"Q9HZK6",0,0,0,9.39855919330862,8.401039198078,10.3812544969736
"Q9HZL1",0,0,0,4.02795393998941,0,0
"Q9HZL4",1.97058504606902,2.66207246217914,0,0,0,0
"Q9HZM4",3.94117009213805,0,3.96373044878697,0,1.86689759957289,6.60625286171045
"Q9HZM5",1.97058504606902,0,0,0,1.86689759957289,0
"Q9HZM8",53.2057962438637,48.8046618066177,48.8860088683726,112.782710319703,72.8090063833427,65.1187782082887
"Q9HZM9",3.28430841011504,0,0,5.37060525331921,4.66724399893222,2.83125122644734
"Q9HZN1",0,0,0,2.68530262665961,10.2679367976509,0
"Q9HZN4",25.6176055988973,44.3678743696524,30.3886001073668,44.3074933398835,50.406235188468,22.6500098115787
"Q9HZN7",0,0,0,4.02795393998941,0,0
"Q9HZN8",0,0,0,0,2.80034639935933,0
"Q9HZN9",1.97058504606902,0,0,0,2.80034639935933,0
"Q9HZP0",2.62744672809203,0,0,0,1.86689759957289,3.77500163526312
"Q9HZP3",0,0,0,0,8.401039198078,2.83125122644734
"Q9HZP5",5.25489345618407,9.76093236132353,6.60621741464495,8.05590787997882,0,8.49375367934201
"Q9HZP6",22.9901588708053,31.9448695461497,96.4507742538163,41.6221907132239,18.6689759957289,67.9500294347361
"Q9HZP7",153.048771911361,50.5793767814038,339.55957511275,721.003755258104,133.483178369462,459.606449093284
"Q9HZP8",8.53920186629911,3.54942994957219,13.2124348292899,18.7971183866172,3.73379519914578,7.55000327052623
"Q9HZP9",1.97058504606902,0,0,0,0,0
"Q9HZQ2",4.59803177416106,2.66207246217914,0,13.426513133298,11.2013855974373,10.3812544969736
"Q9HZQ3",3.28430841011504,1.7747149747861,0,0,0,0
"Q9HZQ5",1.97058504606902,0,0,0,0,0
"Q9HZS7",0,0,0,4.02795393998941,0,3.77500163526312
"Q9HZT0",2.62744672809203,5.32414492435829,0,0,0,0
"Q9HZU4",3.28430841011504,1.7747149747861,0,4.02795393998941,0,0
"Q9HZU7",0,0,0,0,4.66724399893222,0
"Q9HZV2",0,0,0,0,0,4.71875204407889
"Q9HZV8",9.85292523034512,4.43678743696524,0,8.05590787997882,6.53414159850511,4.71875204407889
"Q9HZW0",2.62744672809203,0,0,0,0,0
"Q9HZW2",0,5.32414492435829,0,0,4.66724399893222,0
"Q9HZW4",0,0,0,0,2.80034639935933,0
"Q9HZX9",0,0,5.28497393171596,8.05590787997882,1.86689759957289,3.77500163526312
"Q9HZY0",5.25489345618407,1.7747149747861,0,0,0,0
"Q9HZY8",5.91175513820707,10.6482898487166,7.92746089757394,10.7412105066384,10.2679367976509,7.55000327052623
"Q9HZZ0",9.19606354832212,13.3103623108957,0,0,3.73379519914578,4.71875204407889
"Q9HZZ2",16.4215420505752,11.5356473361096,34.3523305561537,13.426513133298,13.0682831970102,13.2125057234209
"Q9I000",7.22547850225309,10.6482898487166,0,8.05590787997882,2.80034639935933,0
"Q9I002",5.91175513820707,8.87357487393048,7.92746089757394,4.02795393998941,0,1.88750081763156
"Q9I003",3.94117009213805,2.66207246217914,0,0,1.86689759957289,1.88750081763156
"Q9I011",7.22547850225309,1.7747149747861,0,8.05590787997882,1.86689759957289,2.83125122644734
"Q9I012",8.53920186629911,15.0850772856818,10.5699478634319,6.71325656664902,5.60069279871867,6.60625286171045
"Q9I015",7.22547850225309,4.43678743696524,6.60621741464495,0,2.80034639935933,2.83125122644734
"Q9I016",3.28430841011504,0,0,0,0,0
"Q9I017",0,5.32414492435829,0,4.02795393998941,3.73379519914578,2.83125122644734
"Q9I020",1.97058504606902,0,2.64248696585798,5.37060525331921,1.86689759957289,3.77500163526312
"Q9I021",1.31372336404602,0,0,0,1.86689759957289,0
"Q9I022",7.8823401842761,11.5356473361096,0,14.7691644466278,5.60069279871867,1.88750081763156
"Q9I023",0,0,0,6.71325656664902,0,0
"Q9I026",5.91175513820707,8.87357487393048,0,32.2236315199153,10.2679367976509,4.71875204407889
"Q9I028",15.1078186865292,15.0850772856818,19.8186522439349,44.3074933398835,57.8738255867596,56.6250245289467
"Q9I031",0,0,0,5.37060525331921,1.86689759957289,1.88750081763156
"Q9I034",5.91175513820707,0,9.24870438050293,6.71325656664902,10.2679367976509,8.49375367934201
"Q9I036",68.3136149303929,82.5242463275535,73.9896350440234,20.1397696999471,45.7389911895358,21.7062594027629
"Q9I037",2.62744672809203,1.7747149747861,2.64248696585798,8.05590787997882,3.73379519914578,7.55000327052623
"Q9I038",9.19606354832212,13.3103623108957,3.96373044878697,2.68530262665961,20.5358735953018,16.0437569498682
"Q9I043",0,0,0,10.7412105066384,2.80034639935933,0
"Q9I045",17.7352654146212,19.5218647226471,15.8549217951479,14.7691644466278,17.7355271959425,4.71875204407889
"Q9I046",0,0,3.96373044878697,0,0,0
"Q9I047",5.91175513820707,4.43678743696524,9.24870438050293,6.71325656664902,3.73379519914578,11.3250049057893
"Q9I048",1.31372336404602,0,0,0,3.73379519914578,0
"Q9I050",0,0,0,4.02795393998941,0,0
"Q9I055",5.25489345618407,1.7747149747861,0,5.37060525331921,19.6024247955153,6.60625286171045
"Q9I056",0,0,5.28497393171596,0,0,0
"Q9I067",14.4509570045062,12.4230048235027,7.92746089757394,13.426513133298,16.802078396156,21.7062594027629
"Q9I072",0,0,0,0,2.80034639935933,0
"Q9I073",7.22547850225309,6.21150241175134,6.60621741464495,0,0,2.83125122644734
"Q9I078",9.85292523034512,7.98621738653743,15.8549217951479,6.71325656664902,3.73379519914578,2.83125122644734
"Q9I079",2.62744672809203,5.32414492435829,2.64248696585798,0,0,0
"Q9I083",0,0,0,4.02795393998941,0,0
"Q9I088",1.31372336404602,1.7747149747861,5.28497393171596,0,0,0
"Q9I089",6.56861682023008,3.54942994957219,5.28497393171596,4.02795393998941,0,3.77500163526312
"Q9I099",9.85292523034512,13.3103623108957,13.2124348292899,9.39855919330862,16.802078396156,10.3812544969736
"Q9I0A0",17.7352654146212,9.76093236132353,9.24870438050293,0,23.3362199946611,16.987507358684
"Q9I0A2",3.94117009213805,0,5.28497393171596,4.02795393998941,5.60069279871867,4.71875204407889
"Q9I0A3",5.91175513820707,7.98621738653743,3.96373044878697,0,2.80034639935933,7.55000327052623
"Q9I0A4",25.6176055988973,42.5931593948663,21.1398957268638,20.1397696999471,21.4693223950882,20.7625089939471
"Q9I0A7",13.7940953224832,15.9724347730749,0,9.39855919330862,6.53414159850511,7.55000327052623
"Q9I0A8",5.25489345618407,2.66207246217914,0,0,0,0
"Q9I0B0",5.25489345618407,7.09885989914439,7.92746089757394,0,3.73379519914578,1.88750081763156
"Q9I0B1",4.59803177416106,0,0,6.71325656664902,2.80034639935933,4.71875204407889
"Q9I0B3",1.97058504606902,0,0,0,0,2.83125122644734
"Q9I0B7",7.8823401842761,0,2.64248696585798,0,8.401039198078,2.83125122644734
"Q9I0C2",3.28430841011504,0,0,0,0,0
"Q9I0C5",3.94117009213805,4.43678743696524,0,9.39855919330862,5.60069279871867,3.77500163526312
"Q9I0C9",1.97058504606902,0,0,0,0,0
"Q9I0D3",9.19606354832212,7.98621738653743,5.28497393171596,4.02795393998941,2.80034639935933,6.60625286171045
"Q9I0D5",16.4215420505752,21.2965796974332,3.96373044878697,63.1046117265008,22.4027711948747,22.6500098115787
"Q9I0E3",6.56861682023008,9.76093236132353,6.60621741464495,6.71325656664902,4.66724399893222,2.83125122644734
"Q9I0E8",0,0,0,2.68530262665961,0,2.83125122644734
"Q9I0F9",11.8235102764141,4.43678743696524,14.5336783122189,0,2.80034639935933,1.88750081763156
"Q9I0H1",32.1862224191274,15.9724347730749,5.28497393171596,44.3074933398835,23.3362199946611,42.46876839671
"Q9I0H2",0,0,0,10.7412105066384,3.73379519914578,0
"Q9I0H4",0,5.32414492435829,0,0,2.80034639935933,4.71875204407889
"Q9I0H9",34.8136691472194,38.1563719579011,11.8911913463609,22.8250723266067,46.6724399893222,39.6375171702627
"Q9I0I0",2.62744672809203,1.7747149747861,2.64248696585798,0,0,0
"Q9I0I1",1.31372336404602,1.7747149747861,0,0,2.80034639935933,1.88750081763156
"Q9I0I4",1.31372336404602,0,0,4.02795393998941,2.80034639935933,3.77500163526312
"Q9I0I6",0,0,0,4.02795393998941,4.66724399893222,8.49375367934201
"Q9I0J1",0,0,0,0,0,4.71875204407889
"Q9I0J4",8.53920186629911,3.54942994957219,0,40.2795393998941,45.7389911895358,17.9312577674998
"Q9I0J5",0,0,0,5.37060525331921,4.66724399893222,5.66250245289467
"Q9I0J6",47.9509027876796,100.271396075414,39.6373044878697,73.8458222331392,87.7441871799258,79.2750343405254
"Q9I0J7",25.6176055988973,34.6069420083289,19.8186522439349,56.3913551598517,41.0717471906036,30.2000130821049
"Q9I0J8",14.4509570045062,13.3103623108957,7.92746089757394,4.02795393998941,12.1348343972238,2.83125122644734
"Q9I0J9",32.1862224191274,24.8460096470053,9.24870438050293,40.2795393998941,43.8720935899629,34.9187651261838
"Q9I0K0",13.1372336404602,7.98621738653743,3.96373044878697,18.7971183866172,16.802078396156,23.5937602203945
"Q9I0K1",0,0,0,0,1.86689759957289,4.71875204407889
"Q9I0K4",50.5783495157716,42.5931593948663,73.9896350440234,53.7060525331921,48.5393375888951,42.46876839671
"Q9I0K7",3.28430841011504,1.7747149747861,3.96373044878697,0,1.86689759957289,0
"Q9I0K8",2.62744672809203,1.7747149747861,6.60621741464495,8.05590787997882,0,3.77500163526312
"Q9I0K9",17.7352654146212,6.21150241175134,31.7098435902958,20.1397696999471,23.3362199946611,44.3562692143416
"Q9I0L2",13.1372336404602,18.634507235254,0,4.02795393998941,26.1365663940205,16.0437569498682
"Q9I0L4",74.2253700685999,83.4116038149465,88.5233133562423,52.3634012198623,63.4745183854782,69.8375302523676
"Q9I0L5",302.156373730584,214.740511949118,447.901540712928,357.145249345728,150.285256765618,298.225129185786
"Q9I0L8",8.53920186629911,21.2965796974332,7.92746089757394,28.1956775799259,15.8686295963696,7.55000327052623
"Q9I0M2",53.2057962438637,115.356473361096,27.7461131415088,24.1677236399365,30.8038103929527,18.8750081763156
"Q9I0M3",0,2.66207246217914,0,4.02795393998941,1.86689759957289,0
"Q9I0M4",1.97058504606902,0,10.5699478634319,0,0,0
"Q9I0M5",4.59803177416106,0,0,2.68530262665961,1.86689759957289,0
"Q9I0M6",5.25489345618407,8.87357487393048,6.60621741464495,9.39855919330862,2.80034639935933,6.60625286171045
"Q9I0M7",5.91175513820707,2.66207246217914,0,4.02795393998941,2.80034639935933,3.77500163526312
"Q9I0M9",3.28430841011504,0,0,2.68530262665961,3.73379519914578,6.60625286171045
"Q9I0N3",0,0,0,30.8809802065855,12.1348343972238,0
"Q9I0P5",13.7940953224832,22.1839371848262,23.7823826927218,16.1118157599576,13.0682831970102,6.60625286171045
"Q9I0Q0",0,0,0,4.02795393998941,3.73379519914578,3.77500163526312
"Q9I0Q3",0,0,0,0,0,3.77500163526312
"Q9I0Q4",0,6.21150241175134,2.64248696585798,12.0838618199682,3.73379519914578,0
"Q9I0Q7",5.25489345618407,12.4230048235027,0,8.05590787997882,5.60069279871867,15.1000065410525
"Q9I0R1",36.7842541932885,228.050874260013,13.2124348292899,131.579828706321,36.4045031916713,81.162535158157
"Q9I0R3",0,0,0,4.02795393998941,0,4.71875204407889
"Q9I0R4",4.59803177416106,1.7747149747861,0,0,7.46759039829156,5.66250245289467
"Q9I0R8",7.22547850225309,3.54942994957219,11.8911913463609,17.4544670732874,10.2679367976509,6.60625286171045
"Q9I0R9",2.62744672809203,0,0,0,3.73379519914578,0
"Q9I0S0",0,0,0,8.05590787997882,0,0
"Q9I0S1",0,0,0,0,0,2.83125122644734
"Q9I0S3",19.7058504606902,5.32414492435829,71.3471480781655,0,0,0
"Q9I0S7",0,0,0,5.37060525331921,0,0
"Q9I0T0",5.25489345618407,0,6.60621741464495,0,4.66724399893222,6.60625286171045
"Q9I0T1",35.4705308292424,33.7195845209358,48.8860088683726,65.7899143531604,27.0700151938069,29.2562626732891
"Q9I0T2",7.22547850225309,8.87357487393048,2.64248696585798,16.1118157599576,20.5358735953018,4.71875204407889
"Q9I0T9",5.91175513820707,4.43678743696524,0,0,0,1.88750081763156
"Q9I0U3",0,0,0,2.68530262665961,0,2.83125122644734
"Q9I0U4",1.97058504606902,3.54942994957219,0,4.02795393998941,8.401039198078,8.49375367934201
"Q9I0U7",1.97058504606902,1.7747149747861,0,0,0,0
"Q9I0U9",1.31372336404602,0,0,0,1.86689759957289,0
"Q9I0V3",1.31372336404602,3.54942994957219,2.64248696585798,4.02795393998941,10.2679367976509,3.77500163526312
"Q9I0V4",1.97058504606902,2.66207246217914,0,0,0,0
"Q9I0X7",0,0,3.96373044878697,57.7340064731815,27.0700151938069,132.125057234209
"Q9I0X8",14.4509570045062,13.3103623108957,0,12.0838618199682,17.7355271959425,4.71875204407889
"Q9I0Y3",2.62744672809203,0,0,0,4.66724399893222,0
"Q9I0Y4",0,3.54942994957219,0,0,0,0
"Q9I0Z9",2.62744672809203,2.66207246217914,10.5699478634319,25.5103749532663,22.4027711948747,9.43750408815779
"Q9I100",1.97058504606902,0,0,0,0,0
"Q9I106",2.62744672809203,3.54942994957219,0,0,0,0
"Q9I119",1.97058504606902,0,0,0,0,2.83125122644734
"Q9I120",0,0,0,0,4.66724399893222,0
"Q9I129",0,0,3.96373044878697,0,0,0
"Q9I134",7.22547850225309,11.5356473361096,0,5.37060525331921,7.46759039829156,6.60625286171045
"Q9I136",8.53920186629911,0,3.96373044878697,0,6.53414159850511,13.2125057234209
"Q9I137",94.5880822113132,94.9472511510562,40.9585479707987,33.5662828332451,61.6076207859054,49.0750212584205
"Q9I138",21.6764355067593,1.7747149747861,13.2124348292899,6.71325656664902,1.86689759957289,1.88750081763156
"Q9I139",3.94117009213805,0,0,0,0,4.71875204407889
"Q9I140",9.19606354832212,7.98621738653743,11.8911913463609,6.71325656664902,11.2013855974373,11.3250049057893
"Q9I171",1.97058504606902,0,0,0,0,0
"Q9I174",1.31372336404602,0,2.64248696585798,0,0,0
"Q9I197",0,0,0,2.68530262665961,2.80034639935933,1.88750081763156
"Q9I198",3.94117009213805,0,0,10.7412105066384,13.0682831970102,12.2687553146051
"Q9I1A8",0,0,0,5.37060525331921,5.60069279871867,0
"Q9I1B6",3.28430841011504,3.54942994957219,0,0,0,0
"Q9I1C6",2.62744672809203,0,0,0,0,0
"Q9I1E7",68.9704766124159,110.919685924131,50.2072523513016,99.3561971864055,26.1365663940205,30.2000130821049
"Q9I1E8",19.0489887786672,52.3540917561898,19.8186522439349,25.5103749532663,24.2696687944476,18.8750081763156
